"flight_time","altitude","pressure","temperature","RH","dewp","mixingRatio","windDirection","windSpeed","latitude","longitude","range","azimuth","theta"
907,2609,721.86,10.43,40.36,-2.45,4.43,339.63,4.65,41.576,1.054,2446,127,38.0740274574458
908,2611,721.65,10.43,40.51,-2.4,4.45,339.42,4.68,41.576,1.054,2449,127,38.0998723431428
909,2614,721.43,10.41,40.79,-2.33,4.47,339.21,4.71,41.576,1.054,2454,127,38.1050049297018
910,2616,721.2,10.38,41.18,-2.23,4.51,339.01,4.74,41.576,1.055,2458,127,38.1003983667383
911,2619,720.96,10.35,41.51,-2.15,4.54,338.81,4.77,41.576,1.055,2463,127,38.0970295166924
912,2622,720.73,10.32,41.68,-2.12,4.55,338.61,4.8,41.576,1.055,2468,127,38.0924345696314
913,2624,720.5,10.3,41.74,-2.12,4.55,338.43,4.83,41.576,1.055,2473,127,38.0988259816693
914,2627,720.28,10.26,41.78,-2.14,4.55,338.24,4.85,41.576,1.055,2478,127,38.0820283433833
915,2629,720.07,10.22,41.84,-2.15,4.54,338.05,4.87,41.576,1.055,2482,128,38.0640001896651
916,2632,719.86,10.18,41.93,-2.16,4.54,337.87,4.89,41.576,1.055,2486,128,38.0459744334536
917,2634,719.64,10.15,42.03,-2.16,4.54,337.69,4.91,41.576,1.055,2490,128,38.0401696376007
918,2637,719.42,10.12,42.14,-2.15,4.55,337.51,4.92,41.576,1.055,2494,128,38.0343697606555
919,2639,719.2,10.11,42.26,-2.12,4.56,337.33,4.93,41.576,1.055,2498,128,38.0505475912354
920,2642,718.99,10.1,42.35,-2.1,4.57,337.16,4.95,41.576,1.055,2501,128,38.0654988185448
921,2644,718.77,10.09,42.42,-2.09,4.57,337,4.95,41.576,1.055,2505,128,38.0816937417585
922,2647,718.55,10.06,42.53,-2.08,4.58,336.83,4.96,41.576,1.055,2510,128,38.0759189862225
923,2649,718.33,10.03,42.66,-2.07,4.58,336.67,4.97,41.576,1.055,2515,128,38.0701491720023
924,2652,718.1,9.99,42.71,-2.08,4.58,336.51,4.97,41.576,1.055,2520,128,38.0546299875756
925,2655,717.87,9.97,42.64,-2.13,4.57,336.35,4.98,41.576,1.055,2525,128,38.0610988724941
926,2657,717.66,9.96,42.52,-2.18,4.55,336.19,4.98,41.576,1.055,2530,128,38.0760932388034
927,2659,717.47,9.94,42.43,-2.22,4.54,336.03,4.98,41.575,1.055,2536,128,38.0776254230491
928,2662,717.27,9.93,42.38,-2.25,4.53,335.86,4.98,41.575,1.055,2540,128,38.0913954788746
929,2664,717.05,9.91,42.39,-2.26,4.52,335.69,4.98,41.575,1.055,2544,128,38.0966545672957
930,2667,716.82,9.88,42.48,-2.26,4.53,335.51,4.98,41.575,1.055,2548,128,38.0921629973705
931,2669,716.6,9.86,42.61,-2.24,4.53,335.33,4.98,41.575,1.055,2551,128,38.0974353231521
932,2672,716.39,9.82,42.73,-2.23,4.54,335.15,4.98,41.575,1.055,2555,128,38.0794772139354
933,2674,716.18,9.8,42.79,-2.23,4.54,334.96,4.98,41.575,1.055,2559,128,38.0835207430121
934,2677,715.98,9.78,42.81,-2.25,4.54,334.77,4.98,41.575,1.055,2563,128,38.0863297626868
935,2679,715.77,9.75,42.84,-2.26,4.53,334.57,4.98,41.575,1.055,2568,129,38.0793837936152
936,2682,715.54,9.72,42.89,-2.27,4.53,334.36,4.98,41.575,1.055,2573,129,38.0749247818089
937,2684,715.31,9.7,42.94,-2.28,4.53,334.13,4.99,41.575,1.055,2579,129,38.0814749213435
938,2687,715.08,9.68,42.97,-2.29,4.53,333.9,4.99,41.575,1.055,2584,129,38.0880328262407
939,2689,714.88,9.67,42.99,-2.29,4.53,333.66,4.99,41.575,1.055,2588,129,38.1018760208362
940,2692,714.67,9.65,43.03,-2.3,4.53,333.42,5,41.575,1.055,2592,129,38.1059631913072
941,2694,714.45,9.62,43.08,-2.31,4.52,333.17,5,41.575,1.055,2597,129,38.1002927179998
942,2697,714.22,9.59,43.12,-2.32,4.52,332.92,5.01,41.575,1.055,2601,129,38.0958709847478
943,2700,714,9.57,43.16,-2.33,4.52,332.66,5.02,41.575,1.055,2605,129,38.1012200906427
944,2702,713.79,9.55,43.19,-2.34,4.52,332.41,5.02,41.575,1.055,2609,129,38.1053316378955
945,2705,713.56,9.52,43.2,-2.36,4.51,332.15,5.03,41.575,1.055,2614,129,38.1009281061337
946,2707,713.33,9.5,43.18,-2.38,4.51,331.88,5.04,41.575,1.055,2619,129,38.1075424787995
947,2710,713.09,9.47,43.13,-2.42,4.49,331.62,5.05,41.575,1.055,2623,129,38.1043972586985
948,2713,712.85,9.44,43.01,-2.49,4.47,331.35,5.06,41.575,1.055,2628,129,38.1012586256198
949,2716,712.63,9.42,42.74,-2.59,4.44,331.09,5.07,41.575,1.055,2633,129,38.106648740574
950,2718,712.43,9.4,42.42,-2.71,4.4,330.82,5.08,41.575,1.056,2638,129,38.1095519946653
951,2720,712.21,9.39,42.16,-2.81,4.37,330.56,5.09,41.575,1.056,2643,129,38.1259723606739
952,2723,711.97,9.38,42.08,-2.84,4.36,330.31,5.1,41.574,1.056,2647,129,38.1448973459902
953,2726,711.7,9.37,42.12,-2.83,4.37,330.07,5.11,41.574,1.056,2652,129,38.167578345881
954,2729,711.46,9.35,42.21,-2.83,4.37,329.83,5.12,41.574,1.056,2656,129,38.1755061725802
955,2732,711.24,9.31,42.31,-2.82,4.37,329.6,5.12,41.574,1.056,2661,129,38.1589014556869
956,2734,711.01,9.29,42.43,-2.81,4.38,329.38,5.13,41.574,1.056,2666,129,38.1655941297145
957,2737,710.79,9.27,42.57,-2.78,4.39,329.16,5.14,41.574,1.056,2671,129,38.1710446407941
958,2740,710.56,9.25,42.7,-2.76,4.4,328.94,5.14,41.574,1.056,2676,129,38.1777526503053
959,2742,710.35,9.24,42.82,-2.74,4.41,328.72,5.15,41.574,1.056,2681,130,38.1929920907386
960,2745,710.13,9.21,42.94,-2.72,4.42,328.51,5.15,41.574,1.056,2686,130,38.1874384726419
961,2747,709.91,9.19,43.06,-2.71,4.42,328.31,5.16,41.574,1.056,2691,130,38.1929172008724
962,2750,709.68,9.16,43.16,-2.7,4.43,328.1,5.16,41.574,1.056,2696,130,38.1886268342811
963,2753,709.45,9.13,43.26,-2.69,4.43,327.9,5.16,41.574,1.056,2701,130,38.1843423438609
964,2755,709.22,9.11,43.34,-2.68,4.43,327.69,5.16,41.574,1.056,2707,130,38.1910940292281
965,2758,709.01,9.09,43.4,-2.68,4.43,327.49,5.16,41.574,1.056,2712,130,38.195347061491
966,2760,708.83,9.07,43.45,-2.69,4.43,327.28,5.16,41.574,1.056,2717,130,38.1958455164024
967,2762,708.64,9.05,43.53,-2.69,4.43,327.07,5.16,41.574,1.056,2722,130,38.1976020587365
968,2764,708.44,9.02,43.62,-2.68,4.44,326.85,5.15,41.574,1.056,2727,130,38.1895839621305
969,2767,708.21,9,43.72,-2.67,4.44,326.63,5.15,41.574,1.056,2732,130,38.1963682440953
970,2770,707.95,8.97,43.84,-2.66,4.45,326.4,5.15,41.574,1.056,2736,130,38.19589001465
971,2773,707.71,8.94,43.97,-2.65,4.45,326.17,5.14,41.574,1.056,2741,130,38.1929090838902
972,2776,707.49,8.92,44.08,-2.63,4.46,325.92,5.14,41.574,1.056,2745,130,38.1984609617738
973,2778,707.3,8.9,44.21,-2.61,4.47,325.67,5.14,41.574,1.056,2749,130,38.2002509094241
974,2780,707.11,8.87,44.4,-2.58,4.48,325.42,5.13,41.574,1.056,2753,130,38.1910060357688
975,2783,706.88,8.84,44.62,-2.54,4.5,325.16,5.13,41.574,1.056,2758,130,38.1867921858913
976,2786,706.63,8.82,44.79,-2.51,4.51,324.9,5.12,41.574,1.056,2764,130,38.1961409440677
977,2788,706.39,8.8,44.87,-2.5,4.51,324.64,5.12,41.574,1.056,2769,130,38.2042415752809
978,2791,706.16,8.77,44.9,-2.51,4.51,324.38,5.11,41.573,1.056,2774,130,38.2000487921783
979,2794,705.94,8.74,44.95,-2.53,4.5,324.11,5.11,41.573,1.056,2779,130,38.1946032395586
980,2796,705.73,8.71,45,-2.54,4.5,323.84,5.1,41.573,1.057,2784,130,38.1879038113888
981,2799,705.53,8.69,45.02,-2.56,4.5,323.56,5.1,41.573,1.057,2789,130,38.1909961974725
982,2801,705.32,8.67,45.01,-2.58,4.49,323.29,5.09,41.573,1.057,2794,130,38.1953540002104
983,2804,705.1,8.65,45.04,-2.59,4.49,323.01,5.08,41.573,1.057,2798,130,38.200978402195
984,2806,704.87,8.62,45.14,-2.59,4.49,322.74,5.08,41.573,1.057,2803,130,38.1968209769868
985,2809,704.65,8.59,45.26,-2.57,4.5,322.47,5.07,41.573,1.057,2808,130,38.1914085206053
986,2811,704.44,8.57,45.38,-2.56,4.51,322.22,5.07,41.573,1.057,2813,130,38.1957915265952
987,2814,704.21,8.55,45.51,-2.54,4.51,321.97,5.06,41.573,1.057,2819,130,38.2027045566606
988,2817,703.98,8.51,45.67,-2.52,4.52,321.73,5.05,41.573,1.057,2824,130,38.1875183205923
989,2819,703.76,8.49,45.81,-2.51,4.53,321.5,5.05,41.573,1.057,2830,130,38.1931828014991
990,2822,703.55,8.48,45.89,-2.5,4.53,321.28,5.04,41.573,1.057,2835,130,38.2086470763753
991,2824,703.34,8.45,45.95,-2.5,4.53,321.06,5.03,41.573,1.057,2840,130,38.202006575576
992,2827,703.11,8.42,46,-2.51,4.53,320.84,5.02,41.573,1.057,2845,130,38.1978981480171
993,2830,702.86,8.39,46.05,-2.52,4.53,320.64,5.02,41.573,1.057,2850,130,38.196324178639
994,2833,702.62,8.36,46.07,-2.55,4.52,320.43,5.01,41.573,1.057,2854,130,38.1934932539217
995,2835,702.41,8.33,46.09,-2.57,4.51,320.24,5,41.573,1.057,2859,130,38.1868740533848
996,2838,702.21,8.31,46.11,-2.58,4.51,320.06,5,41.573,1.057,2863,130,38.1900556589593
997,2840,702,8.29,46.15,-2.59,4.51,319.89,4.99,41.573,1.057,2868,130,38.1945087010132
998,2843,701.78,8.27,46.21,-2.59,4.51,319.73,4.98,41.573,1.057,2873,130,38.2002343742865
999,2845,701.57,8.25,46.25,-2.59,4.51,319.58,4.98,41.573,1.057,2878,130,38.2047007047152
1000,2847,701.37,8.24,46.28,-2.6,4.51,319.44,4.97,41.573,1.057,2883,130,38.2189718942738
1001,2850,701.16,8.21,46.32,-2.61,4.51,319.31,4.97,41.573,1.057,2888,130,38.2123853493242
1002,2853,700.93,8.18,46.42,-2.61,4.51,319.19,4.97,41.573,1.057,2893,131,38.2083388646975
1003,2855,700.69,8.16,46.5,-2.61,4.51,319.07,4.96,41.573,1.057,2898,131,38.2166350918633
1004,2858,700.46,8.15,46.53,-2.61,4.51,318.95,4.96,41.573,1.057,2903,131,38.2347411886497
1005,2861,700.23,8.13,46.56,-2.61,4.51,318.84,4.96,41.573,1.057,2908,131,38.2417869998597
1006,2864,700,8.11,46.66,-2.61,4.52,318.74,4.95,41.573,1.058,2912,131,38.2488409845348
1007,2866,699.77,8.08,46.8,-2.59,4.52,318.65,4.95,41.572,1.058,2917,131,38.2448305457189
1008,2869,699.54,8.05,46.88,-2.59,4.52,318.56,4.95,41.572,1.058,2922,131,38.2408262158559
1009,2872,699.31,8.03,46.8,-2.64,4.51,318.49,4.95,41.572,1.058,2927,131,38.2479026820633
1010,2874,699.08,8.02,46.52,-2.73,4.48,318.42,4.95,41.572,1.058,2932,131,38.2660630689657
1011,2877,698.86,8,46.14,-2.86,4.44,318.35,4.95,41.572,1.058,2937,131,38.2718851859056
1012,2880,698.64,7.98,45.84,-2.96,4.41,318.29,4.95,41.572,1.058,2942,131,38.2777146437268
1013,2882,698.41,7.96,45.77,-3.01,4.39,318.24,4.95,41.572,1.058,2946,131,38.2848240914638
1014,2885,698.16,7.93,45.94,-2.98,4.41,318.19,4.95,41.572,1.058,2951,131,38.2834081333585
1015,2888,697.91,7.91,46.27,-2.9,4.43,318.14,4.95,41.572,1.058,2956,131,38.2930810485282
1016,2891,697.69,7.88,46.63,-2.82,4.46,318.09,4.95,41.572,1.058,2961,131,38.2878598941917
1017,2893,697.48,7.86,46.9,-2.77,4.48,318.05,4.95,41.572,1.058,2966,131,38.2924527334597
1018,2896,697.26,7.84,47.02,-2.75,4.49,318.01,4.96,41.572,1.058,2971,131,38.298326918125
1019,2898,697.04,7.81,47.03,-2.77,4.48,317.98,4.96,41.572,1.058,2976,131,38.2931235218014
1020,2901,696.82,7.79,46.99,-2.8,4.47,317.95,4.96,41.572,1.058,2981,131,38.2990114777697
1021,2904,696.61,7.76,46.95,-2.84,4.46,317.93,4.96,41.572,1.058,2985,131,38.2925438791877
1022,2906,696.4,7.74,46.88,-2.88,4.45,317.91,4.96,41.572,1.058,2990,131,38.2971688100612
1023,2909,696.17,7.71,46.81,-2.93,4.43,317.89,4.97,41.572,1.058,2996,131,38.2932650113718
1024,2912,695.93,7.68,46.8,-2.96,4.43,317.88,4.97,41.572,1.058,3001,131,38.290644612376
1025,2914,695.69,7.66,46.83,-2.97,4.42,317.87,4.97,41.572,1.058,3006,131,38.2991223503496
1026,2917,695.46,7.63,46.84,-2.99,4.42,317.87,4.98,41.572,1.058,3010,131,38.2952390200293
1027,2920,695.24,7.61,46.8,-3.03,4.41,317.86,4.98,41.572,1.058,3015,131,38.3011765595793
1028,2922,695.04,7.58,46.71,-3.07,4.39,317.86,4.99,41.572,1.058,3020,131,38.2934696146257
1029,2925,694.83,7.56,46.63,-3.12,4.38,317.86,4.99,41.572,1.058,3024,131,38.2981408871038
1030,2927,694.61,7.54,46.55,-3.16,4.37,317.87,5,41.572,1.058,3028,131,38.3040984527747
1031,2930,694.4,7.51,46.45,-3.21,4.35,317.89,5,41.572,1.058,3033,131,38.2976863790183
1032,2932,694.17,7.49,46.32,-3.27,4.33,317.91,5.01,41.572,1.059,3037,131,38.3049379153349
1033,2935,693.95,7.47,46.23,-3.32,4.32,317.94,5.02,41.572,1.059,3043,131,38.3109168436322
1034,2938,693.72,7.44,46.21,-3.35,4.31,317.97,5.03,41.572,1.059,3048,131,38.3070845452991
1035,2941,693.47,7.41,46.26,-3.36,4.31,318.01,5.03,41.572,1.059,3054,131,38.3058220717783
1036,2944,693.23,7.39,46.33,-3.36,4.31,318.06,5.04,41.572,1.059,3060,131,38.3143876586884
1037,2946,693,7.36,46.38,-3.37,4.31,318.1,5.05,41.572,1.059,3065,131,38.3105764309796
1038,2949,692.78,7.33,46.43,-3.38,4.31,318.15,5.06,41.571,1.059,3070,131,38.3054883843092
1039,2952,692.56,7.31,46.49,-3.39,4.31,318.2,5.07,41.571,1.059,3074,131,38.3115112024185
1040,2954,692.32,7.28,46.54,-3.41,4.3,318.26,5.08,41.571,1.059,3079,131,38.3090029868564
1041,2957,692.09,7.25,46.53,-3.43,4.3,318.31,5.09,41.571,1.059,3084,131,38.305217536623
1042,2960,691.87,7.23,46.49,-3.46,4.29,318.37,5.09,41.571,1.059,3089,131,38.3112621646596
1043,2962,691.65,7.21,46.44,-3.49,4.28,318.43,5.1,41.571,1.059,3094,131,38.3173143131892
1044,2965,691.42,7.19,46.4,-3.52,4.27,318.5,5.11,41.571,1.059,3099,131,38.3246596617024
1045,2968,691.19,7.17,46.38,-3.55,4.26,318.56,5.12,41.571,1.059,3104,131,38.3320134350112
1046,2970,690.97,7.14,46.39,-3.57,4.26,318.63,5.12,41.571,1.059,3108,131,38.3269763815824
1047,2973,690.76,7.12,46.43,-3.58,4.26,318.69,5.13,41.571,1.059,3112,131,38.3317715758719
1048,2976,690.55,7.1,46.48,-3.58,4.26,318.74,5.13,41.571,1.059,3116,131,38.3365734741507
1049,2978,690.34,7.08,46.54,-3.58,4.26,318.79,5.14,41.571,1.059,3121,131,38.3413820814978
1050,2981,690.12,7.06,46.58,-3.59,4.26,318.84,5.14,41.571,1.059,3128,131,38.3474855927984
1051,2983,689.88,7.04,46.58,-3.61,4.25,318.88,5.14,41.571,1.059,3134,131,38.3561739952152
1052,2986,689.65,7.01,46.54,-3.65,4.24,318.91,5.15,41.571,1.059,3140,131,38.3524639198868
1053,2989,689.42,6.98,46.5,-3.69,4.23,318.95,5.15,41.571,1.059,3144,131,38.3487602049515
1054,2992,689.18,6.95,46.48,-3.72,4.22,318.97,5.15,41.571,1.059,3148,131,38.3463527981227
1055,2995,688.94,6.92,46.44,-3.76,4.21,318.99,5.15,41.571,1.059,3152,131,38.3439526176713
1056,2998,688.71,6.9,46.4,-3.79,4.2,319.01,5.15,41.571,1.059,3157,131,38.3513919123482
1057,3000,688.47,6.88,46.4,-3.81,4.2,319.01,5.14,41.571,1.06,3163,131,38.3601310407545
1058,3003,688.25,6.85,46.38,-3.84,4.19,319.01,5.14,41.571,1.06,3169,131,38.3551708367454
1059,3006,688.04,6.83,46.24,-3.9,4.17,318.99,5.14,41.571,1.06,3175,131,38.3600502590671
1060,3008,687.83,6.8,45.99,-4,4.14,318.97,5.13,41.571,1.06,3181,131,38.3538093273664
1061,3011,687.61,6.78,45.79,-4.07,4.12,318.94,5.13,41.571,1.06,3186,131,38.3599942670918
1062,3013,687.39,6.76,45.71,-4.12,4.11,318.9,5.12,41.571,1.06,3191,131,38.3661868405925
1063,3016,687.16,6.73,45.69,-4.15,4.1,318.86,5.11,41.571,1.06,3196,131,38.3625506831176
1064,3019,686.93,6.71,45.63,-4.19,4.09,318.81,5.11,41.571,1.06,3201,131,38.3700522309313
1065,3021,686.7,6.7,45.5,-4.24,4.07,318.75,5.1,41.571,1.06,3206,131,38.3886946814662
1066,3024,686.48,6.69,45.38,-4.28,4.06,318.69,5.09,41.571,1.06,3211,131,38.406052536836
1067,3027,686.26,6.67,45.31,-4.31,4.05,318.63,5.08,41.57,1.06,3216,131,38.4122857119492
1068,3030,686.03,6.65,45.28,-4.34,4.04,318.56,5.07,41.57,1.06,3221,131,38.4198227292385
1069,3032,685.79,6.63,45.23,-4.38,4.04,318.48,5.07,41.57,1.06,3226,131,38.4286649930955
1070,3035,685.54,6.6,45.19,-4.41,4.03,318.39,5.06,41.57,1.06,3231,131,38.4276762644288
1071,3038,685.3,6.58,45.18,-4.44,4.02,318.29,5.05,41.57,1.06,3236,131,38.4365370143323
1072,3041,685.07,6.55,45.16,-4.46,4.01,318.19,5.03,41.57,1.06,3241,131,38.4329693191002
1073,3044,684.86,6.53,45.1,-4.51,4,318.09,5.02,41.57,1.06,3246,131,38.4379520757662
1074,3046,684.64,6.51,44.99,-4.56,3.99,317.99,5.01,41.57,1.06,3251,131,38.4442405840397
1075,3049,684.42,6.49,44.9,-4.6,3.98,317.88,5,41.57,1.06,3255,131,38.4505368083171
1076,3052,684.19,6.47,44.85,-4.63,3.97,317.77,4.98,41.57,1.06,3260,131,38.4581405709866
1077,3054,683.95,6.45,44.82,-4.66,3.96,317.65,4.97,41.57,1.06,3265,131,38.4670532847704
1078,3057,683.72,6.42,44.79,-4.69,3.95,317.52,4.96,41.57,1.06,3270,131,38.463528635034
1079,3060,683.49,6.4,44.77,-4.73,3.94,317.39,4.94,41.57,1.06,3274,131,38.4711577431271
1080,3063,683.26,6.37,44.69,-4.77,3.93,317.26,4.93,41.57,1.06,3279,131,38.4676472010946
1081,3066,683.01,6.34,44.57,-4.83,3.91,317.11,4.91,41.57,1.061,3284,131,38.466747357782
1082,3069,682.77,6.31,44.42,-4.9,3.9,316.96,4.9,41.57,1.061,3289,131,38.464553271065
1083,3072,682.52,6.29,44.21,-4.99,3.87,316.81,4.88,41.57,1.061,3294,131,38.4748213785519
1084,3074,682.28,6.27,43.98,-5.07,3.85,316.65,4.87,41.57,1.061,3300,131,38.483796574185
1085,3077,682.04,6.25,43.8,-5.14,3.83,316.49,4.85,41.57,1.061,3305,131,38.492781437155
1086,3080,681.82,6.24,43.73,-5.18,3.82,316.32,4.84,41.57,1.061,3311,131,38.5103219176599
1087,3083,681.6,6.21,43.74,-5.2,3.81,316.15,4.82,41.57,1.061,3316,131,38.5055601367474
1088,3085,681.38,6.19,43.79,-5.21,3.81,315.97,4.81,41.57,1.061,3321,131,38.5119611840652
1089,3088,681.15,6.16,43.87,-5.21,3.81,315.78,4.8,41.57,1.061,3326,131,38.5085177549543
1090,3091,680.9,6.13,44.01,-5.19,3.82,315.58,4.78,41.57,1.061,3330,131,38.5076934940548
1091,3094,680.65,6.11,44.29,-5.13,3.84,315.38,4.77,41.57,1.061,3334,131,38.5180381268185
1092,3097,680.42,6.08,44.74,-5.02,3.87,315.17,4.76,41.57,1.061,3337,131,38.5146172534871
1093,3099,680.22,6.06,45.27,-4.89,3.91,314.96,4.75,41.57,1.061,3341,131,38.5184425197645
1094,3101,680.03,6.03,45.72,-4.78,3.95,314.74,4.74,41.57,1.061,3345,131,38.5098024675086
1095,3104,679.83,6.01,46,-4.72,3.97,314.52,4.73,41.57,1.061,3350,131,38.5136386752586
1096,3107,679.6,5.98,46.1,-4.72,3.97,314.29,4.72,41.57,1.061,3355,131,38.5102421215777
1097,3110,679.35,5.95,46.09,-4.75,3.96,314.05,4.71,41.57,1.061,3361,131,38.5094707524638
1098,3113,679.11,5.93,46.03,-4.79,3.95,313.81,4.71,41.569,1.061,3366,131,38.5185657730221
1099,3115,678.89,5.91,45.88,-4.84,3.94,313.56,4.7,41.569,1.061,3372,131,38.5250500037321
1100,3118,678.67,5.9,45.65,-4.92,3.92,313.3,4.7,41.569,1.061,3376,131,38.5427118898304
1101,3121,678.44,5.89,45.39,-5,3.89,313.05,4.7,41.569,1.061,3381,131,38.5616949929288
1102,3123,678.21,5.87,45.16,-5.09,3.87,312.78,4.69,41.569,1.061,3385,131,38.5695171351812
1103,3126,677.99,5.86,45.01,-5.15,3.85,312.51,4.69,41.569,1.061,3389,131,38.5872088564894
1104,3129,677.77,5.84,44.92,-5.19,3.84,312.24,4.69,41.569,1.061,3393,131,38.5937365387054
1105,3132,677.54,5.82,44.89,-5.22,3.83,311.96,4.7,41.569,1.061,3397,131,38.6015853078116
1106,3134,677.31,5.79,44.88,-5.24,3.83,311.67,4.7,41.569,1.062,3402,131,38.5982667488682
1107,3137,677.07,5.76,44.9,-5.27,3.82,311.38,4.7,41.569,1.062,3406,131,38.5962689460744
1108,3140,676.82,5.73,44.99,-5.27,3.82,311.09,4.71,41.569,1.062,3411,131,38.5955932781065
1109,3143,676.59,5.7,45.25,-5.22,3.84,310.79,4.71,41.569,1.062,3416,131,38.5922961031091
1110,3146,676.38,5.68,45.67,-5.12,3.87,310.49,4.72,41.569,1.062,3422,131,38.5975553894286
1111,3148,676.15,5.66,46.18,-4.99,3.91,310.19,4.73,41.569,1.062,3427,131,38.6054534998746
1112,3151,675.9,5.64,46.67,-4.86,3.95,309.9,4.73,41.569,1.062,3432,131,38.6159933267551
1113,3154,675.64,5.62,47.05,-4.77,3.98,309.6,4.74,41.569,1.062,3436,131,38.6278610606027
1114,3157,675.4,5.6,47.31,-4.73,3.99,309.31,4.76,41.569,1.062,3441,131,38.6371057660253
1115,3160,675.16,5.57,47.5,-4.7,4,309.02,4.77,41.569,1.062,3445,131,38.6351740545639
1116,3164,674.9,5.53,47.72,-4.67,4.01,308.73,4.78,41.569,1.062,3450,131,38.6246993291181
1117,3167,674.64,5.5,47.97,-4.64,4.02,308.45,4.79,41.569,1.062,3455,131,38.6254205202866
1118,3170,674.39,5.47,48.18,-4.6,4.03,308.18,4.8,41.569,1.062,3459,131,38.6248318801584
1119,3172,674.16,5.45,48.29,-4.59,4.04,307.92,4.82,41.569,1.062,3464,131,38.6328031414087
1120,3175,673.93,5.43,48.3,-4.6,4.04,307.67,4.83,41.569,1.062,3469,131,38.640783356976
1121,3178,673.67,5.42,48.28,-4.62,4.03,307.44,4.84,41.569,1.062,3474,131,38.6639286516398
1122,3182,673.4,5.39,48.31,-4.64,4.03,307.22,4.86,41.569,1.062,3478,131,38.6660208211967
1123,3185,673.14,5.35,48.41,-4.65,4.03,307.02,4.87,41.569,1.062,3483,131,38.6556057385052
1124,3188,672.9,5.32,48.46,-4.66,4.03,306.84,4.88,41.569,1.062,3487,131,38.6537499904279
1125,3191,672.67,5.3,48.46,-4.68,4.02,306.68,4.9,41.569,1.062,3492,131,38.6617771611607
1126,3193,672.45,5.28,48.46,-4.7,4.02,306.54,4.91,41.569,1.062,3496,131,38.6684899070974
1127,3196,672.22,5.25,48.51,-4.71,4.01,306.42,4.92,41.569,1.062,3501,131,38.6653343393647
1128,3199,671.98,5.22,48.57,-4.73,4.01,306.32,4.93,41.569,1.062,3507,131,38.6635099068695
1129,3202,671.73,5.19,48.56,-4.75,4,306.25,4.94,41.569,1.063,3512,131,38.6630180120382
1130,3205,671.48,5.17,48.46,-4.8,3.99,306.2,4.94,41.569,1.063,3518,131,38.6737386069335
1131,3208,671.23,5.15,48.35,-4.85,3.98,306.18,4.95,41.569,1.063,3524,131,38.6844702966615
1132,3211,670.98,5.12,48.27,-4.9,3.97,306.18,4.96,41.569,1.063,3529,131,38.684006924381
1133,3214,670.74,5.1,48.16,-4.95,3.95,306.21,4.96,41.569,1.063,3534,131,38.6934327349871
1134,3217,670.51,5.08,48,-5.01,3.93,306.27,4.96,41.569,1.063,3539,131,38.7015412176335
1135,3220,670.26,5.06,47.87,-5.07,3.92,306.35,4.96,41.569,1.063,3544,131,38.7123145715514
1136,3223,670.01,5.03,47.84,-5.1,3.91,306.45,4.96,41.568,1.063,3548,131,38.7118882741566
1137,3226,669.75,5,47.87,-5.12,3.91,306.57,4.96,41.568,1.063,3553,131,38.7127996676221
1138,3229,669.51,4.98,47.91,-5.13,3.91,306.72,4.96,41.568,1.063,3558,131,38.7222751673123
1139,3232,669.29,4.96,47.93,-5.14,3.9,306.88,4.96,41.568,1.063,3562,131,38.729100886791
1140,3234,669.08,4.94,47.91,-5.17,3.9,307.06,4.95,41.568,1.063,3567,131,38.7346043854378
1141,3237,668.86,4.91,47.82,-5.22,3.88,307.26,4.94,41.568,1.063,3572,131,38.7302296603001
1142,3240,668.63,4.89,47.71,-5.27,3.87,307.47,4.94,41.568,1.063,3577,131,38.7384096023698
1143,3242,668.4,4.87,47.66,-5.3,3.86,307.71,4.93,41.568,1.063,3582,131,38.7465986780731
1144,3245,668.16,4.84,47.7,-5.32,3.86,307.95,4.93,41.568,1.063,3588,131,38.7449095232058
1145,3249,667.91,4.8,47.8,-5.32,3.86,308.21,4.92,41.568,1.063,3593,131,38.7333401087839
1146,3251,667.67,4.77,47.93,-5.32,3.86,308.48,4.91,41.568,1.063,3598,131,38.7316660052215
1147,3254,667.44,4.75,48.02,-5.31,3.86,308.76,4.91,41.568,1.063,3602,131,38.7398892571441
1148,3257,667.2,4.72,48.07,-5.32,3.86,309.04,4.9,41.568,1.063,3607,131,38.7382315924798
1149,3260,666.96,4.68,48.14,-5.34,3.86,309.33,4.9,41.568,1.064,3611,131,38.7253564163158
1150,3263,666.72,4.64,48.25,-5.34,3.86,309.62,4.89,41.568,1.064,3615,131,38.7124868322833
1151,3266,666.48,4.61,48.32,-5.35,3.86,309.92,4.89,41.568,1.064,3620,131,38.7108505553641
1152,3269,666.25,4.59,48.29,-5.38,3.85,310.21,4.89,41.568,1.064,3625,131,38.7191150943279
1153,3272,666,4.57,48.13,-5.45,3.83,310.51,4.88,41.568,1.064,3630,131,38.7300617812348
1154,3275,665.74,4.54,47.82,-5.55,3.8,310.81,4.88,41.568,1.064,3635,131,38.7311255646791
1155,3278,665.49,4.53,47.44,-5.67,3.77,311.11,4.89,41.568,1.064,3640,131,38.7533266995445
